,Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,rsi,ma,trend
365,1611826140,31225.48,31270.23,31225.48,31267.94,3.28709683,102703.67599999999,31244.49365,67.01429418673649,31201.359999999953,uptrend
366,1611826200,31261.74,31272.19,31204.2,31241.55,0.77268919,24136.5214,31237.03775,62.322437415043446,31205.5145454545,uptrend
367,1611826260,31221.66,31287.06,31221.66,31270.96,1.03967403,32497.559989999998,31257.45094,65.32827730401839,31219.161818181772,uptrend
368,1611826320,31288.62,31294.55,31260.36,31285.72,2.46048211,76979.36391,31286.29288,66.8050181994252,31228.313636363597,uptrend
369,1611826380,31287.27,31304.99,31277.34,31292.68,12.1422671,379964.2627,31292.695139999996,67.52961545716282,31238.020909090865,uptrend
370,1611826440,31307.48,31323.43,31255.81,31263.65,3.03523063,94993.38926,31296.92628,61.3257495393281,31248.11818181814,uptrend
371,1611826500,31280.24,31280.24,31197.97,31197.97,3.59831018,112383.2356,31232.22567,49.819988541181,31251.90818181814,uptrend
372,1611826560,31207.08,31277.46,31207.08,31275.16,2.60463247,81406.59927,31254.54367,59.69461990977953,31259.843636363592,uptrend
373,1611826620,31268.26,31332.1,31262.85,31301.55,112.36526909999999,3513771.0760000004,31270.971039999997,62.49799051308478,31262.496363636317,uptrend
374,1611826680,31317.62,31317.62,31248.47,31268.11,23.10763185,722769.1704,31278.37483,56.923637043368366,31262.797272727228,uptrend
375,1611826740,31259.26,31280.0,31250.0,31254.15,6.42297868,200818.7523,31265.673189999998,54.66216152162408,31265.403636363593,downtrend
376,1611826800,31263.73,31280.0,31219.53,31272.54,34.10048666,1066472.753,31274.41447,57.15369337267412,31265.821818181776,uptrend
377,1611826860,31264.15,31265.14,31234.14,31265.14,44.14216641,1379426.88,31249.641610000002,55.78307803332876,31267.966363636322,downtrend
378,1611826920,31264.39,31264.39,31227.26,31228.13,3.45123549,107818.3702,31240.513880000002,49.22333031840926,31264.072727272684,downtrend
379,1611826980,31224.81,31229.65,31172.56,31176.2,5.05444182,157639.5861,31188.327360000003,41.59718120604699,31254.116363636324,downtrend
380,1611827040,31165.83,31187.48,31165.83,31181.87,55.1793467,1719994.7140000002,31170.98728,42.674646445008726,31244.04272727269,downtrend
381,1611827100,31176.9,31224.46,31165.83,31191.98,11.32983528,353430.9738,31194.71423,44.69604179413791,31237.527272727228,downtrend
382,1611827160,31185.21,31221.42,31138.18,31207.24,9.81137437,305753.3195,31163.148810000002,47.7839837187275,31238.36999999995,downtrend
383,1611827220,31213.7,31230.38,31164.15,31184.2,43.90744777,1369860.124,31198.810080000003,43.691428186617436,31230.100909090866,downtrend
384,1611827280,31184.21,31210.21,31184.2,31185.85,24.248752399999997,756523.7164,31198.45936,44.07257824116901,31219.582727272682,downtrend
385,1611827340,31190.33,31200.0,31188.07,31200.0,59.19367446,1846821.398,31199.6411,47.46126240844998,31213.390909090867,downtrend
386,1611827400,31200.0,31210.95,31178.5,31210.95,27.40087763,854897.6256,31199.643939999998,50.06288851709028,31209.46363636359,downtrend
387,1611827460,31211.04,31211.04,31179.93,31179.93,8.25439507,257502.2731,31195.777639999997,43.312030714412785,31201.0445454545,downtrend
388,1611827520,31200.0,31200.0,31179.18,31188.31,51.01647614,1591655.5869999998,31198.85393,45.517298854022805,31194.059999999954,downtrend
389,1611827580,31200.0,31332.1,31183.74,31330.21,64.78291136,2022206.366,31215.120219999997,68.54210643579242,31203.339999999956,uptrend
390,1611827640,31332.1,31332.1,31251.34,31251.34,14.1063486,441534.6089,31300.41809,54.35577746889718,31210.170909090866,uptrend
391,1611827700,31261.56,31272.9,31205.46,31243.98,27.95448441,873451.0667,31245.47224,53.21379284061383,31215.81727272723,uptrend
392,1611827760,31272.25,31340.0,31264.86,31340.0,8.41146487,263357.4179,31309.340519999998,64.13608174739961,31229.273636363596,uptrend
393,1611827820,31350.0,31427.78,31350.0,31417.39,19.29047932,605515.2989,31389.33403,70.3374195034187,31248.37818181814,uptrend
394,1611827880,31441.68,31460.0,31424.37,31442.03,19.60698185,616523.5485,31444.08218,72.04729629786996,31271.817272727236,uptrend
395,1611827940,31449.36,31482.77,31439.4,31482.14,61.11808745,1922856.84,31461.338539999997,74.68652544362338,31298.75272727269,uptrend
396,1611828000,31482.14,31500.0,31460.2,31475.9,11.29647616,355664.5359,31484.55596,73.48715285891365,31323.834545454512,uptrend
397,1611828060,31468.76,31520.55,31448.09,31508.96,10.36613095,326562.8206,31502.864680000002,75.77704359172132,31350.926363636332,uptrend
398,1611828120,31500.31,31500.31,31418.46,31418.46,11.44317849,360229.8187,31479.87415,60.01186957527779,31372.61090909088,uptrend
399,1611828180,31414.78,31434.42,31406.11,31409.36,2.3419676,73575.89746000001,31416.2747,58.64863889174252,31392.706363636335,uptrend
400,1611828240,31414.89,31431.35,31397.03,31398.6,2.82927863,88895.63975,31419.8958,56.94903797184085,31398.9236363636,uptrend
401,1611828300,31399.5,31460.0,31394.85,31460.0,3.47660386,109307.3136,31440.83076,63.63138951119046,31417.89272727269,uptrend
402,1611828360,31459.72,31489.3,31439.39,31439.39,3.26295822,102668.3841,31464.817260000003,60.14926804756124,31435.65727272724,uptrend
403,1611828420,31436.78,31441.16,31412.85,31412.85,1.24651232,39176.770169999996,31429.10787,55.781653441739905,31442.279999999966,downtrend
404,1611828480,31430.24,31463.14,31409.95,31409.95,2.21994416,69798.19162,31441.41771,55.29418334341807,31441.6036363636,downtrend
405,1611828540,31407.61,31480.99,31379.67,31404.63,2.93760379,92365.94943,31442.616510000003,54.326486463143254,31438.203636363603,downtrend
406,1611828600,31415.76,31431.74,31403.82,31431.74,1.44446452,45386.23038,31420.799710000003,58.444293046307656,31433.621818181782,downtrend
407,1611828660,31419.79,31446.32,31388.32,31416.23,5.53128663,173834.2171,31427.44695,55.27632733461549,31428.197272727233,downtrend
408,1611828720,31431.9,31446.34,31422.3,31431.62,3.8188305000000002,120036.63,31432.82479,57.79836710413005,31421.166363636323,uptrend
409,1611828780,31420.21,31432.45,31420.1,31420.1,27.88970817,876349.8447,31421.979730000003,55.20898818415775,31421.31545454541,uptrend
410,1611828840,31402.93,31402.93,31364.59,31393.19,2.96141001,92956.78892,31389.368110000003,49.458085136176756,31419.84545454541,downtrend
411,1611828900,31393.2,31393.2,31361.9,31361.9,0.59344038,18621.56426,31378.9976,43.59159465101977,31416.50909090905,downtrend
412,1611828960,31346.86,31382.26,31344.06,31352.16,12.7234435,399229.2309,31377.451460000004,41.87371228467785,31406.705454545412,downtrend
413,1611829020,31374.96,31374.96,31234.05,31237.42,17.08446369,534831.3781,31305.13125,27.624335194683013,31388.3445454545,downtrend
414,1611829080,31237.34,31237.34,31201.56,31210.38,2.6007755,81160.97819,31206.45292,25.364245403239345,31369.93818181814,downtrend
415,1611829140,31211.44,31214.97,31167.14,31214.96,1.6075371999999999,50150.10748,31196.85658,26.4960227035641,31352.21181818178,downtrend
416,1611829200,31194.32,31229.51,31193.07,31229.51,1.20084105,37479.94845,31211.415080000002,30.23053953832865,31336.291818181777,downtrend
417,1611829260,31229.51,31243.29,31130.29,31130.29,7.18744014,224069.2784,31175.11576,21.827711064135,31308.887272727232,downtrend
418,1611829320,31140.41,31153.43,31065.12,31114.72,31.07070428,965956.9933,31088.99575,20.81873510177799,31281.477272727232,downtrend
419,1611829380,31094.17,31161.36,31078.98,31157.65,4.55725045,141778.1228,31110.45231,30.640872623526597,31256.570909090868,downtrend
420,1611829440,31150.37,31150.37,31098.09,31123.03,1.57747508,49083.026789999996,31114.930060000002,27.575834346873247,31229.564545454512,downtrend
421,1611829500,31158.29,31163.4,31120.45,31163.4,1.15313489,35900.37177,31132.846719999998,35.885443413404886,31208.674545454513,downtrend
422,1611829560,31144.85,31158.05,31085.26,31090.17,3.99055889,124148.3101,31110.50695,29.145498400758836,31183.97181818178,downtrend
423,1611829620,31109.44,31143.3,31065.06,31133.04,2.69589022,83842.5693,31100.142239999997,36.859314312153685,31164.051818181782,downtrend
424,1611829680,31140.81,31140.81,31091.82,31120.14,1.59764986,49720.8461,31121.24086,35.564773958385224,31153.389999999967,downtrend
425,1611829740,31087.55,31093.11,31060.13,31079.11,1.637742,50894.72287,31076.154160000002,31.637913469295935,31141.456363636327,downtrend
426,1611829800,31073.49,31118.53,31035.27,31116.97,1.01114294,31427.446460000003,31081.1115,38.58979769289176,31132.548181818147,downtrend
427,1611829860,31121.61,31147.35,31100.0,31143.25,2.81912077,87756.12276,31128.89795,43.055990864717465,31124.706363636327,uptrend
428,1611829920,31101.21,31145.7,31100.0,31145.7,1.33629391,41585.41775,31119.96353,43.48176938308428,31126.10727272724,uptrend
429,1611829980,31143.38,31143.38,31100.0,31131.28,2.05035367,63807.69135,31120.334160000002,41.454710968532474,31127.612727272695,downtrend
430,1611830040,31130.37,31165.41,31110.24,31147.41,1.94142726,60466.316,31145.2905,44.661099730304414,31126.68181818178,uptrend
431,1611830100,31133.39,31133.39,31089.37,31104.61,1.50337851,46773.12229,31112.00671,38.452228782644006,31125.007272727238,downtrend
432,1611830160,31130.0,31163.4,31119.16,31145.22,1.92095146,59835.56673,31148.92176,46.31985330336323,31123.354545454506,uptrend
433,1611830220,31139.59,31148.9,31106.8,31142.47,1.76800255,55042.798539999996,31132.7597,45.878589255678556,31128.10909090905,uptrend
434,1611830280,31124.74,31168.09,31122.61,31160.58,1.95604624,60949.63333,31159.60762,49.40537439910892,31130.612727272688,uptrend
435,1611830340,31165.2,31242.29,31154.91,31241.36,2.69919339,84201.13823,31194.92606,61.75658333506463,31141.63272727269,uptrend
436,1611830400,31231.19,31231.19,31170.03,31170.03,2.56875936,80163.4078,31207.05234,49.82322275353203,31149.89818181814,uptrend
437,1611830460,31198.4,31198.4,31141.41,31164.22,1.13806635,35468.51758,31165.59731,48.966888317746346,31154.193636363594,uptrend
438,1611830520,31160.49,31240.45,31160.49,31237.65,4.66980689,145687.0724,31197.6653,58.889375622257894,31162.775454545415,uptrend
439,1611830580,31234.82,31234.82,31198.12,31210.21,0.72586874,22659.437019999998,31216.989760000004,54.49035302271721,31168.63999999996,uptrend
440,1611830640,31206.82,31221.3,31192.23,31221.3,0.8912119000000001,27813.619769999998,31208.761660000004,55.96741380415274,31176.8236363636,uptrend
441,1611830700,31219.61,31254.62,31190.9,31254.62,0.94473146,29490.516480000002,31215.7663,60.271920688355515,31186.569999999963,uptrend
442,1611830760,31247.36,31305.8,31214.64,31305.8,11.83494961,369953.0203,31259.365910000004,65.95243938844192,31204.859999999964,uptrend
443,1611830820,31282.43,31341.99,31248.6,31329.69,0.89474668,27991.010469999997,31283.72655,68.30305285088328,31221.62999999996,uptrend
444,1611830880,31327.44,31396.83,31327.44,31380.0,3.34809015,105060.4251,31379.21035,72.71136805010661,31243.2236363636,uptrend
445,1611830940,31379.74,31428.51,31373.37,31413.65,5.22725969,164065.1117,31386.447480000003,75.267650404864,31266.229999999967,uptrend
446,1611831000,31429.76,31558.37,31420.7,31553.9,28.72040806,904804.4171,31503.88446,82.75064234409223,31294.642727272698,uptrend
447,1611831060,31564.49,31606.78,31495.28,31513.17,23.39363857,738662.0126,31575.33662,75.39035576689918,31325.837272727236,uptrend
448,1611831120,31527.51,31528.61,31456.64,31470.5,2.59479298,81734.49293,31499.42734,68.31711277786272,31353.680909090876,uptrend
449,1611831180,31475.53,31549.96,31456.53,31480.0,5.20107032,163826.5566,31498.62365,69.03576956066908,31375.712727272694,uptrend
450,1611831240,31475.68,31499.69,31449.28,31499.69,4.22427393,132939.4769,31470.373160000003,70.57294413562724,31402.029090909055,uptrend
451,1611831300,31474.67,31479.06,31452.07,31462.32,0.83390051,26234.022109999998,31459.41488,63.884943732657355,31423.939999999966,uptrend
452,1611831360,31469.48,31475.5,31457.25,31475.5,0.38632205,12157.35578,31469.484539999998,65.17812673784411,31444.019999999964,uptrend
453,1611831420,31484.76,31500.0,31474.13,31500.0,4.02965036,126893.138,31489.863060000003,67.57610397097184,31461.674545454513,uptrend
454,1611831480,31475.67,31523.89,31458.48,31521.56,0.79737143,25111.26735,31492.559680000002,69.62159710182846,31479.11727272724,uptrend
455,1611831540,31519.74,31519.74,31490.05,31505.0,22.81762673,718857.7472,31504.49237,66.06469953843991,31490.480909090875,uptrend
456,1611831600,31505.0,31622.71,31503.07,31549.87,101.8402765,3211217.1980000003,31531.897869999997,70.58844888127302,31502.864545454508,downtrend
457,1611831660,31551.87,31551.87,31415.0,31415.0,6.08311447,191390.803,31462.633810000003,48.843084301360854,31490.237272727234,downtrend
458,1611831720,31393.82,31460.22,31358.25,31444.18,27.73528137,870844.8733,31398.45101,52.370347658627466,31483.965454545418,downtrend
459,1611831780,31445.74,31468.3,31393.77,31468.3,9.01564634,283398.0247,31434.02192,55.20692063028828,31483.765454545417,downtrend
460,1611831840,31468.33,31533.63,31468.33,31486.98,8.70892536,274393.1692,31507.12147,57.39055291441384,31484.39999999996,downtrend
461,1611831900,31486.98,31549.07,31481.49,31492.75,6.87065926,216513.0465,31512.703269999998,58.091725294856786,31483.76909090905,uptrend
462,1611831960,31485.42,31541.54,31465.61,31522.46,5.38040061,169500.0634,31503.242169999998,61.6977410453858,31489.236363636326,uptrend
463,1611832020,31542.65,31555.3,31520.54,31534.23,5.17698519,163278.7647,31539.35325,63.09551916862536,31494.575454545415,uptrend
464,1611832080,31522.72,31538.28,31499.61,31499.61,4.85383183,152964.9804,31514.27279,56.372155771562326,31494.539999999957,downtrend
465,1611832140,31501.34,31521.9,31494.98,31508.07,2.05563235,64776.813729999994,31511.86725,57.59893282666386,31493.313636363597,uptrend
466,1611832200,31502.54,31550.09,31499.75,31550.09,3.43867757,108438.4975,31534.941939999997,63.29494541713088,31497.412727272687,uptrend
467,1611832260,31555.68,31565.2,31529.74,31529.74,4.19186596,132243.5408,31547.654919999997,59.02799092371334,31495.58272727269,uptrend
468,1611832320,31531.19,31573.49,31505.46,31563.93,3.00348757,94750.7578,31546.911910000003,63.60781963641751,31509.12181818178,uptrend
469,1611832380,31580.0,31605.44,31510.71,31532.11,9.19528099,290417.9235,31583.36584,57.01719757127374,31517.115454545416,uptrend
470,1611832440,31516.37,31540.44,31495.66,31523.3,1.18428246,37318.772919999996,31511.71632,55.25591948022401,31522.115454545416,uptrend
471,1611832500,31503.13,31535.24,31496.31,31517.56,4.18282214,131820.1789,31514.65075,54.04730012790904,31524.895454545414,uptrend
472,1611832560,31502.71,31511.83,31455.03,31494.76,3.09721142,97517.92836,31485.718969999998,49.2891063673596,31525.078181818142,downtrend
473,1611832620,31499.48,31525.08,31472.84,31525.08,3.83967735,120923.7049,31493.19432,55.1263920523862,31525.316363636324,downtrend
474,1611832680,31508.08,31546.59,31482.61,31492.01,6.24425528,196738.6077,31507.137189999998,48.377730285839604,31521.478181818147,downtrend
475,1611832740,31491.22,31507.63,31483.08,31488.03,2.78140948,87583.01879,31488.718010000004,47.598514292330385,31520.425454545417,downtrend
476,1611832800,31510.74,31512.09,31470.49,31473.28,2.56323958,80710.14282000001,31487.55327,44.637895324379954,31517.262727272693,downtrend
477,1611832860,31453.68,31487.31,31428.44,31447.03,2.54801691,80127.22721,31446.897739999997,39.74900634995838,31507.893636363595,downtrend
478,1611832920,31455.42,31505.26,31452.14,31461.47,2.88766319,90872.02618,31469.053069999998,43.529295722450165,31501.687272727235,downtrend
479,1611832980,31460.4,31463.6,31436.83,31436.83,0.63109529,19850.03895,31453.315,38.901652367880544,31490.132727272692,downtrend
480,1611833040,31429.81,31453.47,31355.43,31391.19,2.33470065,73302.38118,31396.907860000003,31.918082844900773,31477.321818181783,downtrend
481,1611833100,31394.7,31432.12,31394.7,31418.72,6.95022993,218344.0242,31415.367039999997,39.22978138609151,31467.814545454516,downtrend
482,1611833160,31414.47,31424.51,31408.43,31423.5,0.5464894,17168.94586,31416.79576,40.46331315569872,31459.26363636361,downtrend
483,1611833220,31423.33,31423.33,31403.9,31420.12,0.54228873,17035.43725,31413.96144,39.828134638126386,31452.47818181815,downtrend
484,1611833280,31395.78,31425.59,31372.57,31394.38,3.81970668,119929.0168,31397.44145,35.1582045152652,31440.59636363633,downtrend
485,1611833340,31390.15,31423.25,31390.15,31423.25,1.63498495,51356.68835,31411.1077,43.42505840293651,31434.345454545422,downtrend
486,1611833400,31412.67,31412.67,31353.27,31356.53,4.26879037,134033.2498,31398.414569999997,32.71486884231256,31422.39090909087,downtrend
487,1611833460,31375.44,31390.86,31362.01,31386.76,5.16237081,162012.2081,31383.295410000002,40.14652665188393,31414.525454545415,downtrend
488,1611833520,31385.32,31385.32,31345.66,31354.52,14.31144267,448723.3649,31354.1671,35.500180714961566,31406.115454545416,downtrend
489,1611833580,31337.3,31403.87,31337.3,31362.95,2.0809355,65255.90575,31358.927630000002,37.5983927406807,31397.15909090905,downtrend
490,1611833640,31368.4,31376.66,31355.62,31376.66,0.38765007,12158.326990000001,31364.181080000002,41.062941677862824,31391.689090909043,downtrend
491,1611833700,31379.09,31379.09,31319.31,31332.28,6.10818414,191476.4051,31347.51683,34.22793482434688,31386.333636363594,downtrend
492,1611833760,31342.16,31365.15,31333.41,31360.65,0.74049002,23216.29576,31352.611289999997,41.18185567513338,31381.054545454503,downtrend
493,1611833820,31361.99,31441.01,31347.77,31441.01,4.31167231,135308.9067,31382.001460000003,55.867293771314564,31382.64636363632,uptrend
494,1611833880,31440.92,31440.92,31395.42,31395.42,7.45847619,234338.4388,31419.07715,48.2702853306,31380.400909090866,uptrend
495,1611833940,31395.34,31401.58,31366.99,31366.99,3.15721146,99104.2218,31389.795410000002,44.113817928140264,31377.910909090864,downtrend
496,1611834000,31378.09,31399.95,31371.35,31399.95,2.73632306,85871.8479,31382.203789999996,49.69381221629803,31375.79272727268,uptrend
497,1611834060,31394.16,31394.16,31368.69,31393.65,7.36341705,231118.211,31387.358539999997,48.661931507813755,31379.167272727227,uptrend
498,1611834120,31388.61,31400.32,31388.53,31396.64,5.0381307,158153.241,31391.25411,49.21799597414612,31380.06545454541,uptrend
499,1611834180,31390.24,31404.11,31374.81,31374.81,5.84293548,183421.4728,31392.007230000003,45.242660431670544,31381.909999999953,uptrend
500,1611834240,31382.62,31418.36,31371.44,31392.63,8.20307354,257433.5514,31382.57266,48.98031444676669,31384.608181818134,uptrend
501,1611834300,31379.5,31434.05,31368.5,31382.73,6.35824069,199677.3579,31404.498139999996,46.999976172575465,31385.159999999953,uptrend
502,1611834360,31381.16,31386.72,31350.0,31350.0,0.70544136,22122.02645,31359.128780000003,40.92219530938176,31386.770909090865,downtrend
503,1611834420,31306.61,31324.53,31293.66,31321.07,6.64891938,208172.4564,31309.216510000002,36.310698411241084,31383.172727272682,downtrend
504,1611834480,31331.57,31348.33,31230.95,31244.34,9.19997102,287532.5875,31253.64057,27.258419554934957,31365.293636363593,downtrend
505,1611834540,31266.08,31269.3,31242.46,31242.46,0.44025,13762.93775,31261.641669999997,27.07466565487716,31351.38818181814,downtrend
506,1611834600,31219.58,31239.6,31219.58,31229.42,6.35379867,198365.2085,31219.939260000003,25.737516762739936,31338.881818181777,downtrend
507,1611834660,31232.74,31273.85,31232.74,31265.25,1.0429283,32592.678910000002,31251.121389999997,35.46769024871502,31326.63636363632,downtrend
508,1611834720,31273.85,31306.9,31273.7,31287.38,6.29554891,197036.4874,31297.74548,40.79155335687665,31316.97545454541,downtrend
509,1611834780,31280.0,31295.74,31270.17,31295.74,0.17160628,5367.44813,31277.6906,42.77322324261493,31307.80272727268,downtrend
510,1611834840,31307.48,31311.41,31307.48,31311.31,0.26433531,8276.135634999999,31309.23234,46.48005700707044,31302.029999999955,downtrend
511,1611834900,31308.38,31308.38,31254.42,31298.53,2.45856695,76927.06754,31289.393010000003,43.88740933710185,31293.47545454541,downtrend
512,1611834960,31302.96,31302.96,31295.63,31295.63,0.06255,1957.558882,31295.905389999996,43.278747367671556,31285.55727272723,downtrend
513,1611835020,31300.0,31333.68,31291.43,31333.68,0.20243519,6338.238188,31309.9624,52.81822603321778,31284.073636363595,uptrend
514,1611835080,31324.26,31413.67,31314.83,31413.67,5.01450383,157110.0145,31331.11865,66.12552528876463,31292.491818181774,uptrend
515,1611835140,31414.51,31485.87,31414.51,31472.92,11.55228932,363497.0588,31465.370089999997,72.50732063902997,31313.27181818177,uptrend
516,1611835200,31471.47,31478.43,31451.25,31457.59,7.739580499999999,243539.12,31466.70805,68.78205910844557,31332.829090909043,uptrend
517,1611835260,31461.98,31520.0,31461.98,31496.44,0.90289151,28418.81299,31475.33527,72.72758475164669,31357.10363636359,uptrend
518,1611835320,31496.44,31536.49,31496.44,31524.26,0.5882654,18534.98598,31507.863589999997,75.2195052489969,31380.649999999954,uptrend
519,1611835380,31463.56,31470.29,31356.26,31360.52,4.53386822,142452.7299,31419.6891,47.084634025612594,31387.299090909048,uptrend
520,1611835440,31353.91,31357.38,31318.21,31357.38,3.57902518,112143.8481,31333.62925,46.71234649059488,31392.902727272685,uptrend
521,1611835500,31349.9,31474.24,31342.83,31455.91,0.46212418,14528.24971,31437.9778,58.22783998831505,31406.048181818136,uptrend
522,1611835560,31443.2,31598.33,31443.2,31598.33,16.13935076,509176.5867,31548.765139999996,68.9903360716905,31433.30272727268,uptrend
523,1611835620,31583.43,31583.43,31499.27,31501.51,4.20135102,132589.7696,31558.84119,57.751075556554525,31452.019090909045,uptrend
524,1611835680,31475.85,31521.61,31475.84,31515.36,0.89365773,28134.05319,31481.91108,58.81743843750377,31468.535454545407,uptrend
525,1611835740,31510.67,31510.67,31507.81,31509.7,0.63639,20051.93851,31508.883719999998,58.150983826514235,31477.26545454541,uptrend
526,1611835800,31524.88,31524.88,31490.96,31513.61,0.65797157,20731.38685,31508.0283,58.51181720128467,31480.964545454503,uptrend
527,1611835860,31517.07,31522.99,31507.67,31507.67,0.09005,2838.064645,31516.542419999998,57.67244041412743,31485.517272727226,uptrend
528,1611835920,31508.2,31509.65,31476.36,31497.73,0.92618232,29178.5409,31504.100510000004,56.17411200410196,31485.634545454497,downtrend
529,1611835980,31523.97,31558.37,31523.97,31558.37,0.00610833,192.6089782,31532.182810000002,62.736380822470466,31488.735454545404,uptrend
530,1611836040,31594.57,31610.92,31528.9,31563.36,8.9462648,282414.8428,31567.905619999998,63.23965164693983,31507.175454545402,uptrend
531,1611836100,31563.59,31672.11,31563.59,31642.98,19.1094328,604373.5394,31626.974260000003,70.34115206485647,31533.139090909037,uptrend
532,1611836160,31658.86,31672.12,31612.61,31621.83,21.57167666,682306.6239,31629.74463,66.54675256188484,31548.222727272674,uptrend
533,1611836220,31639.85,31731.92,31637.08,31731.92,20.78806861,658859.1209,31694.099789999997,74.50173462959779,31560.367272727217,uptrend
534,1611836280,31737.16,31740.0,31695.39,31730.0,1.70478615,54079.703429999994,31722.27991,74.16000587389001,31581.139090909037,uptrend
535,1611836340,31714.58,31714.58,31652.76,31678.31,1.21587863,38518.14921,31679.27149,65.21237694618746,31595.952727272674,uptrend
536,1611836400,31681.35,31697.16,31623.71,31627.98,17.87968492,566252.0717,31670.137039999998,57.68292489516259,31606.705454545398,uptrend
537,1611836460,31622.88,31624.61,31581.7,31581.7,9.21733397,291378.4126,31612.00554,51.59630910846197,31612.8954545454,uptrend
538,1611836520,31602.28,31610.68,31557.99,31597.05,3.62920497,114607.9924,31579.366089999996,53.40811398886537,31621.020909090854,uptrend
539,1611836580,31571.03,31620.02,31571.03,31600.0,1.75743816,55511.56035,31586.636510000004,53.77756502864898,31630.31818181813,uptrend
540,1611836640,31592.12,31622.63,31592.12,31607.0,0.36849293,11650.03781,31615.36318,54.724122511526836,31634.73909090904,uptrend
541,1611836700,31610.64,31657.02,31610.64,31657.02,11.2332109,355300.0235,31629.426939999998,61.05606726951551,31643.253636363588,uptrend
542,1611836760,31624.96,31624.96,31508.32,31536.64,3.96136365,125007.7745,31556.753060000003,44.43765534809659,31633.586363636317,downtrend
543,1611836820,31536.78,31595.27,31536.78,31565.24,1.3574125,42864.63317,31578.192460000002,48.162226033793,31628.44181818177,downtrend
544,1611836880,31567.89,31579.16,31525.21,31577.19,0.83446479,26333.503969999998,31557.357819999997,49.72678410270958,31614.375454545407,downtrend
545,1611836940,31552.22,31552.22,31539.91,31552.01,0.03646,1150.1841470000002,31546.465910000003,46.444861561135866,31598.1945454545,downtrend
546,1611837000,31531.75,31531.75,31480.0,31480.79,2.32131702,73118.36654,31498.656110000004,38.46633801953792,31580.238181818135,downtrend
547,1611837060,31468.64,31507.7,31441.24,31500.0,2.72040004,85598.81822,31465.52601,41.4791918293779,31568.60363636359,downtrend
548,1611837120,31500.0,31539.93,31500.0,31516.39,10.08809938,317814.5638,31503.9089,44.07504440907906,31562.66636363632,downtrend
549,1611837180,31510.53,31570.82,31510.53,31538.52,18.35551604,579211.8137,31555.19095,47.56448040385098,31557.34545454541,downtrend
550,1611837240,31533.2,31533.2,31493.1,31510.59,12.31014017,387785.3352,31501.293230000003,43.737546039362755,31549.21727272723,downtrend
551,1611837300,31521.85,31577.84,31513.47,31549.75,3.81300116,120240.1959,31534.26681,50.004139773139244,31544.012727272686,downtrend
552,1611837360,31538.86,31561.24,31498.52,31561.24,11.06895088,349157.4575,31543.86186,51.75596715434423,31535.30545454541,uptrend
553,1611837420,31527.96,31573.58,31527.96,31573.58,29.01382389,915459.9291,31552.543110000002,53.69222761222942,31538.66363636359,uptrend
554,1611837480,31560.73,31595.41,31515.9,31582.84,8.17636975,258061.9046,31561.917139999998,55.1916782312997,31540.263636363597,uptrend
555,1611837540,31592.17,31593.4,31550.09,31569.9,7.80042645,246249.0839,31568.66942,52.54969962805692,31539.60090909087,uptrend
556,1611837600,31579.87,31591.23,31547.04,31591.23,2.68386522,84723.02161,31567.5396,56.374511419487625,31543.166363636323,uptrend
557,1611837660,31587.5,31590.75,31576.81,31587.56,2.35552798,74389.72248,31580.912269999997,55.51896192271758,31552.872727272686,uptrend
558,1611837720,31574.2,31586.58,31559.23,31574.6,8.48579797,267925.0365,31573.34613,52.39877975535302,31559.654545454505,uptrend
559,1611837780,31565.06,31565.06,31526.28,31536.51,2.79352444,88115.21852000001,31542.66963,44.273379728898114,31561.483636363595,downtrend
560,1611837840,31530.85,31536.62,31513.07,31522.87,5.33257993,168113.2001,31525.678439999996,41.70046516365149,31560.060909090866,uptrend
561,1611837900,31503.19,31503.49,31453.61,31470.47,4.81382819,151488.8008,31469.507189999997,33.41222244849325,31556.41363636359,downtrend
562,1611837960,31459.34,31459.34,31420.0,31439.94,0.46018400000000004,14469.41426,31442.671319999998,29.603202361927845,31546.430909090865,downtrend
563,1611838020,31430.52,31464.71,31430.52,31453.68,2.33846204,73541.73882,31448.76315,33.399851921520586,31536.652727272685,downtrend
564,1611838080,31458.78,31478.57,31437.96,31455.21,4.81169403,151353.9169,31455.432530000002,33.84131729686365,31525.891818181775,downtrend
565,1611838140,31442.31,31468.73,31442.31,31456.41,2.233698,70240.77603,31445.95914,34.22129148905805,31514.398181818135,downtrend
566,1611838200,31460.03,31502.24,31457.79,31481.97,2.56473137,80716.76081,31471.81875,42.09246400090176,31506.404545454498,downtrend
567,1611838260,31470.09,31472.83,31464.21,31464.21,0.71853114,22612.984959999998,31471.12728,38.53268555217673,31494.85727272723,downtrend
568,1611838320,31448.43,31467.76,31413.55,31423.36,0.45652891,14346.320440000001,31424.779739999998,31.684544741596316,31479.929999999957,downtrend
569,1611838380,31406.68,31474.77,31395.72,31474.77,6.4523066,202667.55,31410.09294,45.282727599555855,31470.854545454506,downtrend
570,1611838440,31487.22,31487.22,31432.97,31443.45,1.03270167,32481.92842,31453.351310000002,39.90585037388383,31462.394545454506,downtrend
571,1611838500,31423.79,31465.78,31413.21,31450.1,4.56254455,143401.6535,31430.192489999998,41.54337801363825,31455.77909090905,downtrend
